Time (s),Temperature (°C),Send Data
1246.0951018333435,36.04,36
1246.393565416336,35.94,36
1246.697387933731,36.04,36
1246.9963648319244,36.04,36
1247.299399614334,36.04,36
1247.6018209457397,36.04,36
1247.9014089107513,36.04,36
1248.2046761512756,36.04,36
1248.5033085346222,36.04,36
1248.8069245815277,36.04,36
1249.1100392341614,36.04,36
1249.4091539382935,36.04,36
1249.711507320404,36.04,36
1250.0110309123993,36.04,36
1250.3136715888977,36.04,36
1250.6133120059967,36.04,36
1250.916272163391,36.04,36
1251.2192866802216,36.04,36
1251.5183968544006,35.94,36
1251.8212769031525,36.04,36
1252.119959115982,36.04,36
1252.4239394664764,36.04,36
1252.7268645763397,35.94,36
1253.0259091854095,36.04,36
1253.3292157649994,36.04,36
1253.627757549286,36.04,36
1253.9309866428375,36.04,36
1254.2299253940582,35.94,36
1254.5334615707397,35.94,36
1254.8365714550018,36.04,36
1255.1358840465546,36.04,36
1255.43794298172,35.94,36
1255.737138748169,35.94,36
1256.0399703979492,35.94,36
1256.3440289497375,35.94,36
1256.6423256397247,36.04,36
1256.9456961154938,36.04,36
1257.2446157932281,35.94,36
1257.547492980957,35.94,36
1257.8470323085785,35.94,36
1258.150321006775,35.94,36
1258.4533298015594,35.94,36
1258.7518043518066,35.94,36
1259.0557556152344,35.94,36
1259.355125427246,35.94,36
1259.6568624973297,35.94,36
1259.95987200737,35.94,36
1260.259902715683,35.94,36
1260.5631308555603,35.94,36
1260.8615345954895,35.94,36
1261.1651983261108,35.94,36
1261.4645283222198,35.94,36
1261.7668769359589,35.94,36
1262.0700001716614,36.04,38
1262.3695721626282,36.04,38
1262.6725764274597,36.04,38
1262.9716067314148,36.04,38
1263.2744331359863,36.04,38
1263.5779197216034,36.04,38
1263.8764305114746,36.04,38
1264.1789906024933,36.04,38
1264.4794578552246,36.04,38
1264.7820882797241,36.04,38
1265.081256866455,36.04,38
1265.3840787410736,36.04,38
1265.6867315769196,36.04,38
1265.9858748912811,36.04,38
1266.2895057201385,36.04,38
1266.5890831947327,36.14,38
1266.8916282653809,36.14,38
1267.1943817138672,36.14,38
1267.4933757781982,36.24,38
1267.7970309257507,36.14,38
1268.096185207367,36.24,38
1268.3987183570862,36.24,38
1268.6982262134552,36.24,38
1269.0011026859283,36.24,38
1269.30348777771,36.34,38
1269.603111743927,36.24,38
1269.906004190445,36.34,38
1270.2044966220856,36.44,38
1270.5086958408356,36.44,38
1270.8113222122192,36.44,38
1271.111295223236,36.44,38
1271.4136235713959,36.54,38
1271.712973833084,36.54,38
1272.0151810646057,36.64,38
1272.3154015541077,36.54,38
1272.6176345348358,36.64,38
1272.9207127094269,36.64,38
1273.220362663269,36.74,38
1273.5232574939728,36.74,38
1273.8223292827606,36.74,38
1274.1257276535034,36.84,38
1274.428320646286,36.84,38
1274.7281720638275,36.84,38
1275.0303845405579,36.94,38
1275.3302648067474,36.94,38
1275.632904291153,36.94,38
1275.9315922260284,36.94,38
1276.2353341579437,37.04,38
1276.5384476184845,37.04,38
1276.8369677066803,37.14,38
1277.140421628952,37.14,38
1277.4391140937805,37.04,38
1277.7419786453247,37.14,38
1278.0450747013092,37.24,38
1278.3447165489197,37.24,38
1278.6479756832123,37.24,38
1278.946579694748,37.34,38
1279.2492988109589,37.34,38
1279.5489249229431,37.34,38
1279.8519523143768,37.34,38
1280.1547644138336,37.34,38
1280.4536316394806,37.45,38
1280.7570567131042,37.45,38
1281.0565762519836,37.45,38
1281.358934879303,37.45,38
1281.6626281738281,37.55,38
1281.9613661766052,37.65,38
1282.2646579742432,37.55,38
1282.563785791397,37.55,38
1282.8665297031403,37.65,38
1283.1663315296173,37.65,38
1283.4690506458282,37.65,38
1283.771815776825,37.75,38
1284.0713860988617,37.65,38
1284.3744912147522,37.75,38
1284.6729588508606,37.75,38
1284.9768850803375,37.75,38
1285.2793638706207,37.75,38
1285.5791783332825,37.96,38
1285.8820912837982,37.85,38
1286.180361032486,37.96,38
1286.483820438385,37.85,38
1286.787035226822,37.85,38
1287.085942029953,37.96,38
1287.389051437378,37.96,38
1287.6882355213165,37.96,38
1287.9909527301788,37.85,38
1288.2906098365784,37.96,38
1288.5938761234283,37.96,38
1288.8969271183014,38.06,38
1289.1949725151062,37.96,38
1289.4983351230621,37.96,38
1289.7975087165833,38.06,38
1290.1007380485535,38.06,38
1290.4042603969574,38.06,38
1290.7023603916168,38.06,38
1291.0054814815521,38.06,38
1291.3044595718384,38.06,38
1291.6084320545197,38.06,38
1291.9067215919495,38.06,38
1292.2102551460266,38.06,38
1292.5128343105316,38.06,38
1292.8123996257782,38.06,38
1293.1155178546906,38.06,38
1293.4146943092346,38.16,38
1293.7178406715393,38.16,38
1294.0208842754364,38.06,38
1294.319759130478,38.27,38
1294.623454093933,38.06,38
1294.9226059913635,38.16,38
1295.2245831489563,38.16,38
1295.5235862731934,38.16,38
1295.8275949954987,38.06,38
1296.1298005580902,38.16,38
1296.4296786785126,38.16,38
1296.7322118282318,38.16,38
1297.031903743744,38.16,38
1297.3343439102173,38.16,38
1297.638174533844,38.16,38
1297.9364931583405,38.16,38
1298.2394859790802,38.16,38
1298.539413690567,38.16,38
1298.84250664711,38.16,38
1299.1413440704346,38.16,38
1299.4445025920868,38.16,38
1299.7476637363434,38.16,38
1300.0465517044067,38.16,38
1300.3496730327606,38.16,38
1300.6487255096436,38.16,38
1300.9512088298798,38.16,38
1301.2543737888336,38.16,38
1301.5541698932648,38.16,38
1301.857122182846,38.16,38
1302.1560831069946,38.16,38
1302.4594190120697,38.16,38
1302.7618856430054,38.16,38
1303.0616273880005,38.16,38
1303.36474776268,38.16,38
1303.6636085510254,38.06,38
1303.9661891460419,38.16,38
1304.2651138305664,38.16,38
1304.5689942836761,38.16,38
1304.871725320816,38.16,38
1305.1705994606018,38.06,38
1305.4744005203247,38.16,38
1305.7733635902405,38.16,38
1306.0759902000427,38.16,38
1306.3791477680206,38.06,38
1306.678111076355,38.16,38
1306.981719493866,38.16,38
1307.2799911499023,38.16,38
1307.5839138031006,38.06,38
1307.8829007148743,38.16,38
1308.18550157547,38.16,38
1308.488605260849,38.06,38
1308.788067817688,38.16,38
1309.0911648273468,38.06,38
1309.3899593353271,38.06,38
1309.6927471160889,38.16,38
1309.9955649375916,38.06,38
1310.2946648597717,38.06,38
1310.5982615947723,38.06,38
1310.8973071575165,38.06,38
1311.2001266479492,38.16,38
1311.499944448471,38.06,38
1311.8030145168304,38.06,38
1312.1052839756012,38.06,38
1312.4042069911957,38.06,38
1312.7082016468048,38.06,38
1313.006499528885,38.06,38
1313.3099236488342,38.06,38
1313.6131160259247,38.06,38
1313.9126274585724,38.06,38
1314.2151243686676,38.06,38
1314.5146842002869,38.06,38
1314.8176605701447,38.06,38
1315.1165564060211,38.06,38
1315.4198021888733,38.06,38
1315.7228417396545,38.06,38
1316.021258354187,38.06,38
1316.325231552124,38.06,38
1316.623957157135,38.06,38
1316.926684141159,38.06,38
1317.229933977127,38.06,38
1317.5293641090393,38.06,38
1317.8319959640503,38.06,38
1318.1313693523407,38.06,38
1318.4337446689606,38.06,38
1318.7334699630737,38.06,38
1319.0362153053284,38.06,38
1319.33997964859,38.06,38
1319.6386458873749,38.06,38
1319.9412367343903,38.06,38
1320.24094247818,38.06,38
1320.5445113182068,37.96,38
1320.8474535942078,38.06,38
1321.146471977234,38.06,38
1321.4495770931244,38.06,38
1321.7487514019012,38.06,38
1322.0513651371002,38.06,38
1322.3508858680725,38.06,38
1322.6535778045654,38.06,38
1322.9566984176636,38.06,38
1323.2558572292328,37.96,38
1323.5587310791016,38.06,38
1323.8580055236816,38.06,38
1324.160402059555,38.06,38
1324.4641523361206,37.96,38
1324.7631089687347,38.06,38
1325.0666437149048,38.06,38
1325.365222454071,38.06,38
1325.6682832241058,38.06,38
1325.9672937393188,38.06,38
1326.270315170288,38.06,38
1326.5735275745392,38.06,38
1326.8723924160004,38.06,38
1327.1757636070251,38.06,38
1327.4752073287964,38.06,38
1327.7784221172333,38.06,38
1328.0807156562805,38.06,38
1328.3795418739319,37.96,38
1328.6830232143402,38.16,38
1328.982908964157,38.06,38
1329.2847440242767,38.06,38
1329.5845398902893,37.96,38
1329.8872711658478,38.06,38
1330.1901412010193,38.06,38
1330.4891686439514,38.06,38
1330.792313337326,38.06,38
1331.091966867447,37.96,38
1331.395536184311,38.06,38
1331.6974592208862,38.06,38
1331.9971554279327,38.06,38
1332.299575805664,37.96,38
1332.5988602638245,38.06,38
1332.902737379074,38.06,38
1333.2016925811768,38.06,38
1333.5044960975647,37.96,38
1333.8078780174255,38.06,38
1334.106379032135,38.06,38
1334.409749031067,38.06,38
1334.7088038921356,38.06,38
1335.012190580368,38.06,38
1335.3151965141296,38.06,38
1335.6143989562988,38.06,38
1335.9173970222473,38.06,38
1336.2159178256989,37.96,38
1336.519053697586,38.06,38
1336.82266497612,37.96,38
1337.1220700740814,38.06,38
1337.4243960380554,37.96,38
1337.7239105701447,37.96,38
1338.0262470245361,38.06,38
1338.326251745224,37.96,38
1338.6290237903595,38.06,38
1338.932343006134,37.96,38
1339.2309095859528,38.06,38
1339.534529209137,37.96,38
1339.833634853363,38.06,38
1340.1364789009094,37.96,38
1340.4390823841095,38.06,38
1340.7387993335724,38.06,38
1341.0417473316193,38.06,38
1341.340940952301,38.06,38
1341.6440780162811,38.06,38
1341.9433462619781,38.06,38
1342.2459254264832,38.06,38
1342.5491151809692,38.06,38
1342.8484132289886,37.96,38
1343.1506443023682,38.06,38
1343.4496216773987,38.06,38
1343.7533752918243,38.06,38
1344.0557050704956,37.96,38
1344.3558621406555,38.06,38
1344.6588315963745,38.06,38
1344.9575061798096,37.96,38
1345.2609505653381,37.96,38
1345.559800863266,37.96,38
1345.8631052970886,38.06,38
1346.1660175323486,37.96,38
1346.4647905826569,37.96,38
1346.7684576511383,37.96,38
1347.066978931427,37.96,38
1347.369817495346,38.06,38
1347.6731984615326,37.96,38
1347.9721839427948,37.96,38
1348.2753131389618,37.96,38
1348.5747215747833,38.06,38
1348.8780386447906,37.96,38
1349.1809554100037,37.96,38
1349.4800367355347,37.96,38
1349.7824227809906,37.96,38
1350.082011938095,37.96,38
1350.3854672908783,37.96,38
1350.6847405433655,37.96,38
1350.9871015548706,38.06,38
1351.2903633117676,37.96,38
1351.5897397994995,37.96,38
1351.8929991722107,37.96,38
1352.1913213729858,37.96,40
1352.4948942661285,38.06,40
1352.7981448173523,37.96,40
1353.0970742702484,37.96,40
1353.4003121852875,37.96,40
1353.699386358261,37.96,40
1354.0024344921112,38.06,40
1354.301442861557,38.06,40
1354.603948354721,37.96,40
1354.9077348709106,38.06,40
1355.206016778946,38.06,40
1355.5098531246185,38.16,40
1355.8081848621368,38.06,40
1356.1112596988678,37.96,40
1356.414258480072,38.06,40
1356.7142732143402,38.16,40
1357.01633477211,38.16,40
1357.316112279892,38.16,40
1357.618728876114,38.16,40
1357.9222195148468,38.16,40
1358.221152305603,38.16,40
1358.5245151519775,38.16,40
1358.8238027095795,38.27,40
1359.126809835434,38.27,40
1359.4257118701935,38.27,40
1359.728705406189,38.37,40
1360.0317459106445,38.37,40
1360.3308687210083,38.37,40
1360.633871793747,38.37,40
1360.9329023361206,38.47,40
1361.2360169887543,38.47,40
1361.5388357639313,38.47,40
1361.8383655548096,38.58,40
1362.1417536735535,38.68,40
1362.440213918686,38.58,40
1362.7438459396362,38.58,40
1363.0431876182556,38.68,40
1363.3456594944,38.68,40
1363.6484179496765,38.68,40
1363.9478979110718,38.58,40
1364.2502913475037,38.78,40
1364.5494804382324,38.89,40
1364.8530895709991,38.78,40
1365.156086921692,38.78,40
1365.455395936966,38.89,40
1365.7587015628815,38.99,40
1366.0570633411407,38.99,40
1366.35977768898,38.99,40
1366.660056591034,38.99,40
1366.9623169898987,39.1,40
1367.2653448581696,39.1,40
1367.5652260780334,39.1,40
1367.8677742481232,39.1,40
1368.1671028137207,39.2,40
1368.4698369503021,39.2,40
1368.773222208023,39.2,40
1369.0725872516632,39.2,40
1369.375530719757,39.31,40
1369.6747958660126,39.31,40
1369.9769117832184,39.31,40
1370.279916524887,39.41,40
1370.5792989730835,39.41,40
1370.8823952674866,39.41,40
1371.1819305419922,39.41,40
1371.484896659851,39.52,40
1371.7844643592834,39.52,40
1372.0865442752838,39.52,40
1372.3898916244507,39.52,40
1372.6887664794922,39.62,40
1372.991925239563,39.62,40
1373.291357755661,39.62,40
1373.5948090553284,39.62,40
1373.8977553844452,39.62,40
1374.196783542633,39.73,40
1374.4992990493774,39.73,40
1374.7991306781769,39.73,40
1375.1022057533264,39.73,40
1375.4010939598083,39.73,40
1375.7035820484161,39.73,40
1376.0070266723633,39.84,40
1376.3059568405151,39.84,40
1376.6095714569092,39.84,40
1376.908884048462,39.84,40
1377.21125125885,39.84,40
1377.513977766037,39.84,40
1377.8129978179932,39.84,40
1378.1160588264465,39.94,40
1378.415134191513,39.94,40
1378.718858242035,39.94,40
1379.0215883255005,39.94,40
1379.3206419944763,39.94,40
1379.623825788498,39.94,40
1379.9229969978333,40.05,40
1380.2264275550842,40.05,40
1380.525488615036,40.05,40
1380.8288786411285,40.16,40
1381.131851196289,40.05,40
1381.4307100772858,40.05,40
1381.733897447586,40.05,40
1382.0321538448334,40.05,40
1382.335117340088,40.05,40
1382.6392257213593,40.05,40
1382.9382450580597,40.16,40
1383.2408678531647,40.05,40
1383.540049791336,40.16,40
1383.8429341316223,40.16,40
1384.1426012516022,40.16,40
1384.4453246593475,40.16,40
1384.7478380203247,40.16,40
1385.0479171276093,40.05,40
1385.3509271144867,40.16,40
1385.64999461174,40.16,40
1385.952644109726,40.16,40
1386.2556412220001,40.05,40
1386.5549712181091,40.16,40
1386.8572216033936,40.16,40
1387.1567640304565,40.16,40
1387.460497379303,40.16,40
1387.7627387046814,40.16,40
1388.0617971420288,40.26,40
1388.3647894859314,40.16,40
1388.6642854213715,40.16,40
1388.967295408249,40.05,40
1389.266300201416,40.16,40
1389.569786310196,40.16,40
1389.8728408813477,40.16,40
1390.1716887950897,40.16,40
1390.4743690490723,40.05,40
1390.7735934257507,40.16,40
1391.0772469043732,40.16,40
1391.3798778057098,40.16,40
1391.6791224479675,40.05,40
1391.981995344162,40.16,40
1392.281729221344,40.16,40
1392.584774017334,40.16,40
1392.8835480213165,40.05,40
1393.1863145828247,40.05,40
1393.4901950359344,40.16,40
1393.789038181305,40.16,40
1394.091856956482,40.16,40
1394.3912184238434,40.05,40
1394.6946182250977,40.16,40
1394.996505022049,40.16,40
1395.296012878418,40.16,40
1395.5994663238525,40.16,40
1395.8979041576385,40.26,40
1396.2010509967804,40.16,40
1396.5043301582336,40.16,40
1396.8041594028473,40.16,40
1397.1065266132355,40.16,40
1397.4059937000275,40.16,40
1397.7092487812042,40.16,40
1398.008377790451,40.16,40
1398.3112678527832,40.05,40
1398.6145975589752,40.16,40
1398.9135031700134,40.16,40
1399.21582365036,40.16,40
1399.5148270130157,40.16,40
1399.8181500434875,40.05,40
1400.1214559078217,40.16,40
1400.4202077388763,40.16,40
1400.7232496738434,40.16,40
1401.0226786136627,40.05,40
1401.326200723648,40.16,40
1401.6291618347168,40.16,40
1401.9281857013702,40.16,40
1402.2305526733398,40.16,40
