Time (s),Temperature (°C),Send Data
111.09159588813782,37.45,38
111.16165113449097,37.45,38
111.23456287384033,37.45,38
111.30505585670471,37.55,38
111.37886929512024,37.45,38
111.44799828529358,37.55,38
111.51783657073975,37.55,38
111.59082889556885,37.55,38
111.66085004806519,37.55,38
111.73479914665222,37.55,38
111.80480408668518,37.55,38
111.87787413597107,37.55,38
111.94779825210571,37.55,38
112.01780271530151,37.65,38
112.09083461761475,37.65,38
112.16088223457336,37.65,38
112.23487901687622,37.65,38
112.3038420677185,37.65,38
112.37811064720154,37.65,38
112.44761323928833,37.65,38
112.51747035980225,37.65,38
112.59062385559082,37.65,38
112.66107153892517,37.65,38
112.73411917686462,37.75,38
112.80376529693604,37.75,38
112.87772464752197,37.75,38
112.94774985313416,37.75,38
113.01672577857971,37.75,38
113.09076189994812,37.75,38
113.15975666046143,37.85,38
113.2337749004364,37.75,38
113.30472803115845,37.75,38
113.37679982185364,37.75,38
113.4468035697937,37.75,38
113.52072548866272,37.75,38
113.59072422981262,37.85,38
113.65972566604614,37.85,38
113.74425506591797,37.85,38
113.87325668334961,37.85,38
113.9562554359436,37.85,38
114.07825469970703,37.85,38
114.17325496673584,37.85,38
114.24625873565674,37.85,38
114.32225584983826,37.85,38
114.4293167591095,37.85,38
114.5033164024353,37.85,38
114.5743236541748,37.85,38
114.65431761741638,37.85,38
114.73385405540466,37.96,38
114.79385185241699,37.96,38
114.8623776435852,37.85,38
114.92088747024536,37.96,38
114.97988724708557,37.96,38
115.04640436172485,37.96,38
115.10640954971313,37.96,38
115.16440391540527,37.85,38
115.22140741348267,37.96,38
115.27140355110168,37.96,38
115.31840395927429,37.85,38
115.37340521812439,37.85,38
115.41940426826477,37.96,38
115.49340462684631,37.96,38
115.54840636253357,37.96,38
115.59840869903564,38.06,38
115.65840578079224,37.96,38
115.73240780830383,37.96,38
115.80241012573242,37.96,38
115.87541270256042,37.96,38
115.94540786743164,38.06,38
116.01940870285034,38.06,38
116.08941292762756,38.06,38
116.15841221809387,38.06,38
116.23247933387756,38.06,38
116.30243730545044,38.06,38
116.37565112113953,38.06,38
116.44565081596375,37.96,38
116.51864814758301,38.06,38
116.5886492729187,38.06,38
116.66065216064453,38.06,38
116.73164987564087,38.06,38
116.80164861679077,38.06,38
116.87565517425537,38.16,38
116.94464945793152,38.06,38
117.01865124702454,38.06,38
117.09365105628967,38.06,38
117.15765476226807,38.06,38
117.23189902305603,38.06,38
117.30190563201904,38.06,38
117.37592148780823,38.06,38
117.44497561454773,38.16,38
117.51890778541565,38.06,38
117.58993101119995,38.16,38
117.66194415092468,38.16,38
117.73190903663635,38.16,38
117.80093479156494,38.16,38
117.87490224838257,38.16,38
117.94490218162537,38.16,38
118.01790142059326,38.16,38
118.08790016174316,38.16,38
118.16193771362305,38.16,38
118.23097586631775,38.16,38
118.3009340763092,38.16,38
118.37503910064697,38.16,38
118.4439787864685,38.27,38
118.51796865463257,38.16,38
118.58802056312561,38.27,38
118.66104459762573,38.27,38
118.74198174476624,38.27,38
118.80097436904907,38.27,38
118.87396955490112,38.27,38
118.94397449493408,38.27,38
119.01797223091125,38.27,38
119.08697271347046,38.27,38
119.16097617149353,38.27,38
119.23113918304443,38.27,38
119.30097675323486,38.27,38
119.37463903427124,38.37,38
119.44346904754639,38.27,38
119.51751828193665,38.27,38
119.58718514442444,38.27,38
119.66058373451233,38.27,38
119.73056030273438,38.37,38
119.80055570602417,38.27,38
119.87355494499207,38.27,38
119.94355821609497,38.37,38
120.0175564289093,38.27,38
120.08655619621277,38.37,38
120.16055846214294,38.37,38
120.23055696487427,38.37,38
120.30056166648865,38.37,38
120.40353512763977,38.37,38
120.45353937149048,38.37,38
120.51650810241699,38.37,38
120.58658027648926,38.37,38
120.66004705429077,38.37,38
120.73000025749207,38.37,38
120.8039276599884,38.37,38
120.87381982803345,38.37,38
120.94335699081421,38.37,38
121.01696252822876,38.37,38
121.08593535423279,38.37,38
121.15993976593018,38.37,38
121.23001670837402,38.37,38
121.30395913124084,38.37,38
121.37301778793335,38.37,38
121.44593715667725,38.37,38
121.51628756523132,38.37,38
