Time (s),Temperature (°C),Send Data
1102.1213655471802,32.65,34
1102.4244530200958,32.74,34
1102.7239792346954,32.74,34
1103.0269792079926,32.74,34
1103.3252465724945,32.74,34
1103.6291534900665,32.84,34
1103.9320454597473,32.93,34
1104.2313854694366,32.84,34
1104.5342705249786,32.84,34
1104.8338534832,32.84,34
1105.1358633041382,32.93,34
1105.4396958351135,32.93,34
1105.7381024360657,32.93,34
1106.0418939590454,32.93,34
1106.3401336669922,32.93,34
1106.643162727356,33.03,34
1106.942637205124,33.03,34
1107.2453870773315,33.03,34
1107.5494849681854,33.03,34
1107.8483312129974,33.12,34
1108.1508660316467,33.12,34
1108.4505832195282,33.12,34
1108.7527968883514,33.12,34
1109.0565466880798,33.12,34
1109.3550214767456,33.22,34
1109.658573627472,33.22,34
1109.9580855369568,33.22,34
1110.2600989341736,33.22,34
1110.559843301773,33.22,34
1110.8629908561707,33.22,34
1111.165240764618,33.31,34
1111.4643037319183,33.31,34
1111.7673506736755,33.31,34
1112.0673415660858,33.31,34
1112.370343208313,33.41,34
1112.673491716385,33.41,34
1112.9726231098175,33.41,34
1113.274850845337,33.41,34
1113.5747146606445,33.41,34
1113.877935409546,33.41,34
1114.1762924194336,33.5,34
1114.4800689220428,33.5,34
1114.7829854488373,33.5,34
1115.0815711021423,33.5,34
1115.385375738144,33.5,34
1115.6840496063232,33.6,34
1115.9873704910278,33.5,34
1116.2902092933655,33.6,34
1116.5886750221252,33.6,34
1116.8918437957764,33.6,34
1117.1908564567566,33.6,34
1117.4947333335876,33.6,34
1117.793585062027,33.69,34
1118.0964758396149,33.69,34
1118.3994982242584,33.69,34
1118.698629617691,33.69,34
1119.0016314983368,33.69,34
1119.3006300926208,33.69,34
1119.6036367416382,33.79,34
1119.9066331386566,33.69,34
1120.2056307792664,33.89,34
1120.5086319446564,33.79,34
1120.8086338043213,33.79,34
1121.111163854599,33.89,34
1121.414722442627,33.79,34
1121.7136397361755,33.89,34
1122.0161685943604,33.89,34
1122.315838098526,33.89,34
1122.6185030937195,33.89,34
1122.9184138774872,33.89,34
1123.2212181091309,33.98,34
1123.5242867469788,33.98,34
1123.8233098983765,33.98,34
1124.1265840530396,33.98,34
1124.4252824783325,34.08,34
1124.728725194931,33.98,34
1125.0319111347198,33.98,34
1125.3306503295898,34.08,34
1125.6339502334595,34.08,34
1125.9325296878815,34.08,34
1126.2360496520996,34.08,34
1126.534633398056,34.08,34
1126.8384430408478,34.18,34
1127.140644788742,34.08,34
1127.4399547576904,34.08,34
1127.742905139923,34.08,34
1128.042637348175,34.18,34
1128.3454740047455,34.18,34
1128.6486420631409,34.18,34
1128.947027683258,34.08,34
1129.2498769760132,34.18,34
1129.550166606903,34.18,34
1129.8530201911926,34.18,34
1130.152009487152,34.18,34
1130.4551146030426,34.08,34
1130.75741481781,34.27,34
1131.0571870803833,34.18,34
1131.3600552082062,34.27,34
1131.6587958335876,34.27,34
1131.9622926712036,34.18,34
1132.2650890350342,34.18,34
1132.5642988681793,34.18,34
1132.867873430252,34.18,34
1133.1665241718292,34.27,34
1133.4701421260834,34.18,34
1133.7722296714783,34.27,34
1134.071810722351,34.18,34
1134.3746883869171,34.18,34
1134.6742415428162,34.27,34
1134.9773619174957,34.27,34
1135.2758016586304,34.27,34
1135.579526424408,34.18,34
1135.8820176124573,34.27,34
1136.181606054306,34.27,34
1136.484860420227,34.27,34
1136.7838582992554,34.27,34
1137.0869665145874,34.27,34
1137.389188528061,34.27,34
1137.6886365413666,34.27,34
1137.9921853542328,34.27,34
1138.291255235672,34.27,34
1138.5940279960632,34.37,34
1138.8933839797974,34.27,34
1139.1962690353394,34.27,34
1139.4996001720428,34.27,34
1139.797841310501,34.27,34
1140.1009652614594,34.27,34
1140.4001958370209,34.37,34
1140.7034077644348,34.27,34
1141.0067083835602,34.27,34
1141.3050031661987,34.37,34
1141.6085796356201,34.27,34
1141.9075801372528,34.37,34
1142.2106585502625,34.37,34
1142.5143449306488,34.37,34
1142.8131580352783,34.37,34
1143.1164298057556,34.37,34
1143.4146547317505,34.27,34
1143.718190908432,34.37,34
1144.01780295372,34.37,34
1144.3200943470001,34.37,34
1144.6234822273254,34.27,34
1144.9229905605316,34.37,34
1145.225082874298,34.37,34
1145.5246322154999,34.37,34
1145.8280079364777,34.37,34
1146.1313216686249,34.37,34
1146.4294881820679,34.37,34
1146.7329635620117,34.37,34
1147.0315268039703,34.37,34
1147.3345260620117,34.37,34
1147.63405585289,34.37,34
1147.9373772144318,34.47,34
1148.2407701015472,34.37,34
1148.5397918224335,34.27,34
1148.842535495758,34.37,34
1149.1411187648773,34.37,34
1149.4441287517548,34.37,34
1149.7472760677338,34.37,34
1150.0474467277527,34.37,34
1150.3495681285858,34.37,34
1150.6486914157867,34.37,34
1150.9518101215363,34.37,34
1151.2511258125305,34.37,34
1151.554726600647,34.37,34
1151.8578009605408,34.37,34
1152.1570870876312,34.37,34
1152.459879875183,34.37,34
1152.7583570480347,34.47,34
1153.0620515346527,34.37,34
1153.364345550537,34.37,34
1153.663923740387,34.37,34
1153.966922044754,34.37,34
1154.2658772468567,34.37,34
1154.5689330101013,34.37,34
1154.872081041336,34.37,34
1155.1708934307098,34.37,34
1155.4743897914886,34.37,34
1155.773705482483,34.37,34
1156.0763018131256,34.37,34
1156.3758234977722,34.27,34
1156.6792171001434,34.37,34
1156.9822845458984,34.37,34
1157.280386209488,34.37,34
1157.5839471817017,34.27,34
1157.88290476799,34.27,34
1158.185997247696,34.37,34
1158.4890339374542,34.27,34
